129.4042251157567,1.0809951306312016e-05,1.0809951306312016e-05,1.0809951306312016e-05,1.0809951306312016e-05,1.0809951306312016e-05,1.0809951306312016e-05,1.0809951306312016e-05,1.0809951306312016e-05,1.0809951306312016e-05,1.0809951306312016e-05
2264.741022981683,4.590199719323174e-06,4.590199719323174e-06,4.590199719323174e-06,4.590199719323174e-06,4.590199719323174e-06,4.590199719323174e-06,4.590199719323174e-06,4.590199719323174e-06,4.590199719323174e-06,4.590199719323174e-06
155.25679195197756,3.2301717207028346e-05,3.2301717207028346e-05,3.2301717207028346e-05,3.2301717207028346e-05,3.2301717207028346e-05,3.2301717207028346e-05,3.2301717207028346e-05,3.2301717207028346e-05,3.2301717207028346e-05,3.2301717207028346e-05
710.895254657837,1.0789516287634804e-05,1.0789516287634804e-05,1.0789516287634804e-05,1.0789516287634804e-05,1.0288510756017999e-05,1.0288510756017999e-05,1.0288510756017999e-05,1.0288510756017999e-05,1.0288510756017999e-05,1.0288510756017999e-05
1050.3263045425228,3.8221862394771655e-05,8.788752612565176e-06,8.788752612565176e-06,8.788752612565176e-06,8.788752612565176e-06,8.788752612565176e-06,8.788752612565176e-06,8.788752612565176e-06,8.788752612565176e-06,8.788752612565176e-06
828.3321873134084,2.062202579700134e-06,2.062202579700134e-06,2.062202579700134e-06,2.062202579700134e-06,2.062202579700134e-06,2.062202579700134e-06,2.062202579700134e-06,2.062202579700134e-06,2.062202579700134e-06,2.062202579700134e-06
25.597121917743394,5.71209279534024e-05,5.71209279534024e-05,5.71209279534024e-05,5.71209279534024e-05,5.71209279534024e-05,5.6865077751377946e-05,5.6865077751377946e-05,5.4698432424560295e-05,5.4698432424560295e-05,5.4698432424560295e-05
387.44649623050907,1.4620716002333722e-06,1.4620716002333722e-06,1.4620716002333722e-06,1.4620716002333722e-06,1.4620716002333722e-06,1.4620716002333722e-06,1.4620716002333722e-06,1.4620716002333722e-06,1.4620716002333722e-06,1.4620716002333722e-06
588.7450247880989,3.3894929483135883e-06,3.3894929483135883e-06,3.3894929483135883e-06,3.3894929483135883e-06,3.3894929483135883e-06,3.3894929483135883e-06,3.3894929483135883e-06,3.3894929483135883e-06,3.3894929483135883e-06,3.3894929483135883e-06
1136.3663550043018,2.3975158344291536e-05,2.3975158344291536e-05,2.3975158344291536e-05,2.3975158344291536e-05,2.3975158344291536e-05,2.3975158344291536e-05,2.3975158344291536e-05,2.3975158344291536e-05,2.3975158344291536e-05,2.3975158344291536e-05
